provinsi,daerah,jenis,tahun,peng,peng_asli,cluster
MALUKU,PERDESAAN,MAKANAN,2016,378718.0,378718.0,0
MALUKU,PERDESAAN,MAKANAN,2017,435864.0,435864.0,0
MALUKU,PERDESAAN,MAKANAN,2018,396588.0,396588.0,0
MALUKU,PERDESAAN,MAKANAN,2019,434336.0,434336.0,0
MALUKU,PERDESAAN,MAKANAN,2020,462678.0,462678.0,0
MALUKU,PERDESAAN,MAKANAN,2021,452659.0,452659.0,0
MALUKU,PERDESAAN,MAKANAN,2022,523227.0,523227.0,0
MALUKU,PERDESAAN,NONMAKANAN,2007,84048.99999999994,84049.0,0
MALUKU,PERDESAAN,NONMAKANAN,2008,93145.0,93145.0,0
MALUKU,PERDESAAN,NONMAKANAN,2009,100316.0,100316.0,0
MALUKU,PERDESAAN,NONMAKANAN,2010,136276.0,136276.0,0
MALUKU,PERDESAAN,NONMAKANAN,2011,207461.0,207461.0,0
MALUKU,PERDESAAN,NONMAKANAN,2012,200470.0,200470.0,0
MALUKU,PERDESAAN,NONMAKANAN,2013,211038.0,211038.0,0
MALUKU,PERDESAAN,NONMAKANAN,2014,254314.99999999994,254315.0,0
MALUKU,PERDESAAN,NONMAKANAN,2015,285648.0,285648.0,0
MALUKU,PERDESAAN,NONMAKANAN,2016,302036.0,302036.0,0
MALUKU,PERDESAAN,NONMAKANAN,2017,303463.0,303463.0,0
MALUKU,PERDESAAN,NONMAKANAN,2018,323323.0,323323.0,0
MALUKU,PERDESAAN,NONMAKANAN,2019,346058.0,346058.0,0
MALUKU,PERDESAAN,NONMAKANAN,2020,392248.0,392248.0,0
MALUKU,PERDESAAN,NONMAKANAN,2021,398215.0,398215.0,0
MALUKU,PERDESAAN,NONMAKANAN,2022,426391.0,426391.0,0
MALUKU,PERDESAAN,TOTAL,2007,228822.0,228822.0,0
MALUKU,PERDESAAN,TOTAL,2008,248707.0,248707.0,0
MALUKU,PERDESAAN,TOTAL,2009,275572.0,275572.0,0
MALUKU,PERDESAAN,TOTAL,2010,348471.0,348471.0,0
MALUKU,PERDESAAN,TOTAL,2011,461132.0,461132.0,0
MALUKU,PERDESAAN,TOTAL,2012,471266.0,471266.0,0
MALUKU,PERDESAAN,TOTAL,2013,501701.0,501701.0,0
MALUKU,PERDESAAN,TOTAL,2014,594093.0,594093.0,0
MALUKU,PERDESAAN,TOTAL,2015,664594.0,664594.0,1
MALUKU,PERDESAAN,TOTAL,2016,680754.0,680754.0,1
MALUKU,PERDESAAN,TOTAL,2017,739327.0,739327.0,1
MALUKU,PERDESAAN,TOTAL,2018,719911.0,719911.0,1
MALUKU,PERDESAAN,TOTAL,2019,780394.0,780394.0,1
MALUKU,PERDESAAN,TOTAL,2020,854927.0,854927.0,1
MALUKU,PERDESAAN,TOTAL,2021,850875.0,850875.0,1
MALUKU,PERDESAAN,TOTAL,2022,949618.0,949618.0,1
MALUKU,PERKOTAAN,MAKANAN,2007,217097.0,217097.0,0
MALUKU,PERKOTAAN,MAKANAN,2008,232003.0,232003.0,0
MALUKU,PERKOTAAN,MAKANAN,2009,247365.99999999994,247366.0,0
MALUKU,PERKOTAAN,MAKANAN,2010,262616.0,262616.0,0
MALUKU,PERKOTAAN,MAKANAN,2011,333695.0,333695.0,0
MALUKU,PERKOTAAN,MAKANAN,2012,403908.0,403908.0,0
MALUKU,PERKOTAAN,MAKANAN,2013,414484.0,414484.0,0
MALUKU,PERKOTAAN,MAKANAN,2014,465179.0,465179.0,0
MALUKU,PERKOTAAN,MAKANAN,2015,486374.0,486374.0,0
MALUKU,PERKOTAAN,MAKANAN,2016,511198.0,511198.0,0
MALUKU,PERKOTAAN,MAKANAN,2017,556649.0,556649.0,0
MALUKU,PERKOTAAN,MAKANAN,2018,623805.0,623805.0,0
MALUKU,PERKOTAAN,MAKANAN,2019,601811.0,601811.0,0
MALUKU,PERKOTAAN,MAKANAN,2020,620871.0,620871.0,0
MALUKU,PERKOTAAN,MAKANAN,2021,642907.0,642907.0,0
MALUKU,PERKOTAAN,MAKANAN,2022,678816.0,678816.0,1
MALUKU,PERKOTAAN,NONMAKANAN,2007,234650.0,234650.0,0
MALUKU,PERKOTAAN,NONMAKANAN,2008,233809.0,233809.0,0
MALUKU,PERKOTAAN,NONMAKANAN,2009,229082.0,229082.0,0
MALUKU,PERKOTAAN,NONMAKANAN,2010,239822.0,239822.0,0
MALUKU,PERKOTAAN,NONMAKANAN,2011,406185.0,406185.0,0
MALUKU,PERKOTAAN,NONMAKANAN,2012,406085.0,406085.0,0
MALUKU,PERKOTAAN,NONMAKANAN,2013,484342.0,484342.0,0
MALUKU,PERKOTAAN,NONMAKANAN,2014,528522.0,528522.0,0
MALUKU,PERKOTAAN,NONMAKANAN,2015,511825.0,511825.0,0
MALUKU,PERKOTAAN,NONMAKANAN,2016,584709.0,584709.0,0
MALUKU,PERKOTAAN,NONMAKANAN,2017,586860.0,586860.0,0
MALUKU,PERKOTAAN,NONMAKANAN,2018,685306.0,685306.0,1
MALUKU,PERKOTAAN,NONMAKANAN,2019,688358.0,688358.0,1
MALUKU,PERKOTAAN,NONMAKANAN,2020,755607.0,755607.0,1
MALUKU,PERKOTAAN,NONMAKANAN,2021,803427.0,803427.0,1
MALUKU,PERKOTAAN,NONMAKANAN,2022,787907.0,787907.0,1
MALUKU,PERKOTAAN,TOTAL,2007,451747.0,451747.0,0
MALUKU,PERKOTAAN,TOTAL,2008,465812.0,465812.0,0
MALUKU,PERKOTAAN,TOTAL,2009,476448.0,476448.0,0
MALUKU,PERKOTAAN,TOTAL,2010,502438.0,502438.0,0
MALUKU,PERKOTAAN,TOTAL,2011,739880.0,739880.0,1
MALUKU,PERKOTAAN,TOTAL,2012,809993.0,809993.0,1
MALUKU,PERKOTAAN,TOTAL,2013,898826.0,898826.0,1
MALUKU,PERKOTAAN,TOTAL,2014,993701.0,993701.0,1
MALUKU,PERKOTAAN,TOTAL,2015,998199.0,998199.0,1
MALUKU,PERKOTAAN,TOTAL,2016,1095907.0,1095907.0,1
MALUKU,PERKOTAAN,TOTAL,2017,1143509.0,1143509.0,1
MALUKU,PERKOTAAN,TOTAL,2018,1309112.0,1309112.0,1
MALUKU,PERKOTAAN,TOTAL,2019,1290170.0,1290170.0,1
MALUKU,PERDESAANPERKOTAAN,MAKANAN,2011,283407.0,283407.0,0
MALUKU,PERDESAANPERKOTAAN,MAKANAN,2012,320271.0,320271.0,0
MALUKU,PERDESAANPERKOTAAN,MAKANAN,2013,336750.0,336750.0,0
MALUKU,PERDESAANPERKOTAAN,MAKANAN,2014,388284.0,388284.0,0
MALUKU,PERDESAANPERKOTAAN,MAKANAN,2015,420732.0,420732.0,0
MALUKU,PERDESAANPERKOTAAN,MAKANAN,2016,431484.0,431484.0,0
MALUKU,PERDESAANPERKOTAAN,MAKANAN,2017,485032.0,485032.0,0
MALUKU,PERDESAANPERKOTAAN,MAKANAN,2018,491426.0,491426.0,0
MALUKU,PERDESAANPERKOTAAN,MAKANAN,2019,507218.0,507218.0,0
MALUKU,PERDESAANPERKOTAAN,MAKANAN,2020,532135.0,532135.0,0
MALUKU,PERDESAANPERKOTAAN,MAKANAN,2021,536326.0,536326.0,0
MALUKU,PERDESAANPERKOTAAN,MAKANAN,2022,589485.0,589485.0,0
MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2011,281304.0,281304.0,0
MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2012,276893.0,276893.0,0
MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2013,312764.0,312764.0,0
MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2014,360381.0,360381.0,0
MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2015,373623.0,373623.0,0
MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2016,414623.0,414623.0,0
MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2017,418826.0,418826.0,0
MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2018,474411.0,474411.0,0
MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2019,495020.0,495020.0,0
MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2020,551786.0,551786.0,0
MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2021,576419.0,576419.0,0
MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2022,580343.0,580343.0,0
MALUKU,PERDESAANPERKOTAAN,TOTAL,2011,564711.0,564711.0,0
MALUKU,PERDESAANPERKOTAAN,TOTAL,2012,597163.0,597163.0,0
MALUKU,PERDESAANPERKOTAAN,TOTAL,2013,649515.0,649515.0,0
MALUKU,PERDESAANPERKOTAAN,TOTAL,2014,748665.0,748665.0,1
MALUKU,PERDESAANPERKOTAAN,TOTAL,2015,794355.0,794355.0,1
MALUKU,PERDESAANPERKOTAAN,TOTAL,2016,846106.0,846106.0,1
MALUKU,PERDESAANPERKOTAAN,TOTAL,2017,903859.0,903859.0,1
MALUKU,PERDESAANPERKOTAAN,TOTAL,2018,965837.0,965837.0,1
MALUKU,PERDESAANPERKOTAAN,TOTAL,2019,1002239.0,1002239.0,1
MALUKU,PERDESAANPERKOTAAN,TOTAL,2020,1083921.0,1083921.0,1
MALUKU,PERDESAANPERKOTAAN,TOTAL,2021,1112745.0,1112745.0,1
MALUKU,PERDESAANPERKOTAAN,TOTAL,2022,1169828.0,1169828.0,1
MALUKU UTARA,PERDESAAN,MAKANAN,2007,177675.0,177675.0,0
MALUKU UTARA,PERDESAAN,MAKANAN,2008,191156.0,191156.0,0
MALUKU UTARA,PERDESAAN,MAKANAN,2009,211978.0,211978.0,0
MALUKU UTARA,PERDESAAN,MAKANAN,2010,251754.0,251754.0,0
MALUKU UTARA,PERDESAAN,MAKANAN,2011,258354.0,258354.0,0
MALUKU UTARA,PERDESAAN,MAKANAN,2012,265618.00000000006,265618.0,0
MALUKU UTARA,PERDESAAN,MAKANAN,2013,290969.0,290969.0,0
MALUKU UTARA,PERDESAAN,MAKANAN,2014,329290.0,329290.0,0
MALUKU UTARA,PERDESAAN,MAKANAN,2015,404776.0,404776.0,0
MALUKU UTARA,PERDESAAN,MAKANAN,2016,394030.0,394030.0,0
MALUKU UTARA,PERDESAAN,MAKANAN,2017,444612.0,444612.0,0
MALUKU UTARA,PERDESAAN,MAKANAN,2018,451617.0,451617.0,0
MALUKU UTARA,PERDESAAN,MAKANAN,2019,464503.0,464503.0,0
MALUKU UTARA,PERDESAAN,MAKANAN,2020,487188.0,487188.0,0
MALUKU UTARA,PERDESAAN,MAKANAN,2021,508378.0,508378.0,0
MALUKU UTARA,PERDESAAN,MAKANAN,2022,556958.0,556958.0,0
MALUKU UTARA,PERDESAAN,NONMAKANAN,2007,123694.0,123694.0,0
MALUKU UTARA,PERDESAAN,NONMAKANAN,2008,135090.0,135090.0,0
MALUKU UTARA,PERDESAAN,NONMAKANAN,2009,140958.0,140958.0,0
MALUKU UTARA,PERDESAAN,NONMAKANAN,2010,155828.0,155828.0,0
MALUKU UTARA,PERDESAAN,NONMAKANAN,2011,179277.0,179277.0,0
MALUKU UTARA,PERDESAAN,NONMAKANAN,2012,191529.0,191529.0,0
MALUKU UTARA,PERDESAAN,NONMAKANAN,2013,190355.0,190355.0,0
MALUKU UTARA,PERDESAAN,NONMAKANAN,2014,248040.0,248040.0,0
MALUKU UTARA,PERDESAAN,NONMAKANAN,2015,315800.0,315800.0,0
MALUKU UTARA,PERDESAAN,NONMAKANAN,2016,313212.0,313212.0,0
MALUKU UTARA,PERDESAAN,NONMAKANAN,2017,331144.0,331144.0,0
MALUKU UTARA,PERDESAAN,NONMAKANAN,2018,372550.0,372550.0,0
MALUKU UTARA,PERDESAAN,NONMAKANAN,2019,380773.0,380773.0,0
MALUKU UTARA,PERDESAAN,NONMAKANAN,2020,428930.0,428930.0,0
MALUKU UTARA,PERDESAAN,NONMAKANAN,2021,465804.0,465804.0,0
MALUKU UTARA,PERDESAAN,NONMAKANAN,2022,448466.0,448466.0,0
MALUKU UTARA,PERDESAAN,TOTAL,2007,301368.0,301368.0,0
MALUKU UTARA,PERDESAAN,TOTAL,2008,326247.0,326247.0,0
MALUKU UTARA,PERDESAAN,TOTAL,2009,352935.0,352935.0,0
MALUKU UTARA,PERDESAAN,TOTAL,2010,407582.0,407582.0,0
MALUKU UTARA,PERDESAAN,TOTAL,2011,437631.0,437631.0,0
MALUKU UTARA,PERDESAAN,TOTAL,2012,457147.0,457147.0,0
MALUKU UTARA,PERDESAAN,TOTAL,2013,481323.0,481323.0,0
MALUKU UTARA,PERDESAAN,TOTAL,2014,577330.0,577330.0,0
MALUKU UTARA,PERDESAAN,TOTAL,2015,720576.0,720576.0,1
MALUKU UTARA,PERDESAAN,TOTAL,2016,707243.0,707243.0,1
MALUKU UTARA,PERDESAAN,TOTAL,2017,775756.0,775756.0,1
MALUKU UTARA,PERDESAAN,TOTAL,2018,824167.0,824167.0,1
MALUKU UTARA,PERDESAAN,TOTAL,2019,845277.0,845277.0,1
MALUKU UTARA,PERDESAAN,TOTAL,2020,916118.0,916118.0,1
MALUKU UTARA,PERDESAAN,TOTAL,2021,974183.0,974183.0,1
MALUKU UTARA,PERDESAAN,TOTAL,2022,1005425.0,1005425.0,1
MALUKU UTARA,PERKOTAAN,MAKANAN,2007,267331.0,267331.0,0
MALUKU UTARA,PERKOTAAN,MAKANAN,2008,275301.0,275301.0,0
MALUKU UTARA,PERKOTAAN,MAKANAN,2009,338486.0,338486.0,0
MALUKU UTARA,PERKOTAAN,MAKANAN,2010,371122.0,371122.0,0
MALUKU UTARA,PERKOTAAN,MAKANAN,2011,344662.0,344662.0,0
MALUKU UTARA,PERKOTAAN,MAKANAN,2012,340350.0,340350.0,0
MALUKU UTARA,PERKOTAAN,MAKANAN,2013,460042.0,460042.0,0
MALUKU UTARA,PERKOTAAN,MAKANAN,2014,471080.0,471080.0,0
MALUKU UTARA,PERKOTAAN,MAKANAN,2015,465188.0,465188.0,0
MALUKU UTARA,PERKOTAAN,MAKANAN,2016,466434.0,466434.0,0
MALUKU UTARA,PERKOTAAN,MAKANAN,2017,597199.0,597199.0,0
MALUKU UTARA,PERKOTAAN,MAKANAN,2018,630536.0,630536.0,0
MALUKU UTARA,PERKOTAAN,MAKANAN,2019,637731.0,637731.0,0
MALUKU UTARA,PERKOTAAN,MAKANAN,2020,662540.0,662540.0,1
MALUKU UTARA,PERKOTAAN,MAKANAN,2021,678260.0,678260.0,1
MALUKU UTARA,PERKOTAAN,MAKANAN,2022,655075.0,655075.0,1
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2007,256065.0,256065.0,0
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2008,330755.0,330755.0,0
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2009,399622.0,399622.0,0
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2010,438314.0,438314.0,0
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2011,430976.0,430976.0,0
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2012,502200.0,502200.0,0
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2013,480250.0,480250.0,0
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2014,564673.0,564673.0,0
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2015,510105.0,510105.0,0
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2016,619048.0,619048.0,0
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2017,725689.0,725689.0,1
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2018,830529.0,830529.0,1
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2019,837159.0,837159.0,1
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2020,868166.0,868166.0,1
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2021,839119.0,839119.0,1
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2022,778805.0,778805.0,1
MALUKU UTARA,PERKOTAAN,TOTAL,2007,523396.0,523396.0,0
MALUKU UTARA,PERKOTAAN,TOTAL,2008,606056.0,606056.0,0
MALUKU UTARA,PERKOTAAN,TOTAL,2009,738107.0,738107.0,1
MALUKU UTARA,PERKOTAAN,TOTAL,2010,809436.0,809436.0,1
MALUKU UTARA,PERKOTAAN,TOTAL,2011,775638.0,775638.0,1
MALUKU UTARA,PERKOTAAN,TOTAL,2012,842550.0,842550.0,1
MALUKU UTARA,PERKOTAAN,TOTAL,2013,940292.0,940292.0,1
MALUKU UTARA,PERKOTAAN,TOTAL,2014,1035753.0,1035753.0,1
MALUKU UTARA,PERKOTAAN,TOTAL,2015,975292.0,975292.0,1
MALUKU UTARA,PERKOTAAN,TOTAL,2016,1085482.0,1085482.0,1
MALUKU UTARA,PERKOTAAN,TOTAL,2017,1322888.0,1322888.0,1
MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2011,281916.0,281916.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2012,286031.0,286031.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2013,337639.0,337639.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2014,367971.0,367971.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2015,421216.0,421216.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2016,413580.0,413580.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2017,486734.0,486734.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2018,502810.0,502810.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2019,514251.0,514251.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2020,537605.0,537605.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2021,556903.0,556903.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2022,585162.0,585162.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2011,247990.0,247990.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2012,276389.0,276389.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2013,270377.0,270377.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2014,334419.0,334419.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2015,368679.0,368679.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2016,395791.0,395791.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2017,440060.0,440060.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2018,503588.0,503588.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2019,511838.0,511838.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2020,555218.0,555218.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2021,572438.0,572438.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2022,543423.0,543423.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,TOTAL,2011,529906.0,529906.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,TOTAL,2012,562421.0,562421.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,TOTAL,2013,608016.0,608016.0,0
MALUKU UTARA,PERDESAANPERKOTAAN,TOTAL,2014,702390.0,702390.0,1
MALUKU UTARA,PERDESAANPERKOTAAN,TOTAL,2015,789896.0,789896.0,1
MALUKU UTARA,PERDESAANPERKOTAAN,TOTAL,2016,809371.0,809371.0,1
MALUKU UTARA,PERDESAANPERKOTAAN,TOTAL,2017,926794.0,926794.0,1
MALUKU UTARA,PERDESAANPERKOTAAN,TOTAL,2018,1006398.0,1006398.0,1
MALUKU UTARA,PERDESAANPERKOTAAN,TOTAL,2019,1026089.0,1026089.0,1
MALUKU UTARA,PERDESAANPERKOTAAN,TOTAL,2020,1092823.0,1092823.0,1
MALUKU UTARA,PERDESAANPERKOTAAN,TOTAL,2021,1129341.0,1129341.0,1
MALUKU UTARA,PERDESAANPERKOTAAN,TOTAL,2022,1128586.0,1128586.0,1
PAPUA BARAT,PERDESAAN,MAKANAN,2007,145640.99999999994,145641.0,0
PAPUA BARAT,PERDESAAN,MAKANAN,2008,182991.0,182991.0,0
PAPUA BARAT,PERDESAAN,MAKANAN,2009,239374.0,239374.0,0
PAPUA BARAT,PERDESAAN,MAKANAN,2010,246549.99999999994,246550.0,0
PAPUA BARAT,PERDESAAN,MAKANAN,2011,320978.0,320978.0,0
PAPUA BARAT,PERDESAAN,MAKANAN,2012,288477.0,288477.0,0
PAPUA BARAT,PERDESAAN,MAKANAN,2013,347695.0,347695.0,0
PAPUA BARAT,PERDESAAN,MAKANAN,2014,385728.0,385728.0,0
PAPUA BARAT,PERDESAAN,MAKANAN,2015,463880.0,463880.0,0
PAPUA BARAT,PERDESAAN,MAKANAN,2016,422748.0,422748.0,0
PAPUA BARAT,PERDESAAN,MAKANAN,2017,503505.0,503505.0,0
PAPUA BARAT,PERDESAAN,MAKANAN,2018,563630.0,563630.0,0
PAPUA BARAT,PERDESAAN,MAKANAN,2019,618950.0,618950.0,0
PAPUA BARAT,PERDESAAN,MAKANAN,2020,637059.0,637059.0,0
PAPUA BARAT,PERDESAAN,MAKANAN,2021,645883.0,645883.0,0
PAPUA BARAT,PERDESAAN,MAKANAN,2022,697480.0,697480.0,1
PAPUA BARAT,PERDESAAN,NONMAKANAN,2007,94305.0,94305.0,0
PAPUA BARAT,PERDESAAN,NONMAKANAN,2008,109712.0,109712.0,0
PAPUA BARAT,PERDESAAN,NONMAKANAN,2009,124970.00000000006,124970.0,0
PAPUA BARAT,PERDESAAN,NONMAKANAN,2010,150604.0,150604.0,0
PAPUA BARAT,PERDESAAN,NONMAKANAN,2011,287082.0,287082.0,0
PAPUA BARAT,PERDESAAN,NONMAKANAN,2012,237225.0,237225.0,0
PAPUA BARAT,PERDESAAN,NONMAKANAN,2013,269646.0,269646.0,0
PAPUA BARAT,PERDESAAN,NONMAKANAN,2014,317493.0,317493.0,0
PAPUA BARAT,PERDESAAN,NONMAKANAN,2015,420440.0,420440.0,0
PAPUA BARAT,PERDESAAN,NONMAKANAN,2016,402906.0,402906.0,0
PAPUA BARAT,PERDESAAN,NONMAKANAN,2017,414874.0,414874.0,0
PAPUA BARAT,PERDESAAN,NONMAKANAN,2018,502000.0,502000.0,0
PAPUA BARAT,PERDESAAN,NONMAKANAN,2019,576152.0,576152.0,0
PAPUA BARAT,PERDESAAN,NONMAKANAN,2020,580724.0,580724.0,0
PAPUA BARAT,PERDESAAN,NONMAKANAN,2021,583188.0,583188.0,0
PAPUA BARAT,PERDESAAN,NONMAKANAN,2022,612654.0,612654.0,0
PAPUA BARAT,PERDESAAN,TOTAL,2007,239945.0,239945.0,0
PAPUA BARAT,PERDESAAN,TOTAL,2008,292703.0,292703.0,0
PAPUA BARAT,PERDESAAN,TOTAL,2009,364345.0,364345.0,0
PAPUA BARAT,PERDESAAN,TOTAL,2010,397155.0,397155.0,0
PAPUA BARAT,PERDESAAN,TOTAL,2011,608060.0,608060.0,0
PAPUA BARAT,PERDESAAN,TOTAL,2012,525702.0,525702.0,0
PAPUA BARAT,PERDESAAN,TOTAL,2013,617340.0,617340.0,0
PAPUA BARAT,PERDESAAN,TOTAL,2014,703221.0,703221.0,1
PAPUA BARAT,PERDESAAN,TOTAL,2015,884320.0,884320.0,1
PAPUA BARAT,PERDESAAN,TOTAL,2016,825653.0,825653.0,1
PAPUA BARAT,PERDESAAN,TOTAL,2017,918380.0,918380.0,1
PAPUA BARAT,PERDESAAN,TOTAL,2018,1065631.0,1065631.0,1
PAPUA BARAT,PERDESAAN,TOTAL,2019,1195102.0,1195102.0,1
PAPUA BARAT,PERDESAAN,TOTAL,2020,1217784.0,1217784.0,1
PAPUA BARAT,PERDESAAN,TOTAL,2021,1229072.0,1229072.0,1
PAPUA BARAT,PERDESAAN,TOTAL,2022,1310134.0,1310134.0,1
PAPUA BARAT,PERKOTAAN,MAKANAN,2007,249422.0,249422.0,0
PAPUA BARAT,PERKOTAAN,MAKANAN,2008,281021.0,281021.0,0
PAPUA BARAT,PERKOTAAN,MAKANAN,2009,365174.0,365174.0,0
PAPUA BARAT,PERKOTAAN,MAKANAN,2010,406785.0,406785.0,0
PAPUA BARAT,PERKOTAAN,MAKANAN,2011,477629.0,477629.0,0
PAPUA BARAT,PERKOTAAN,MAKANAN,2012,511296.0,511296.0,0
PAPUA BARAT,PERKOTAAN,MAKANAN,2013,579221.0,579221.0,0
PAPUA BARAT,PERKOTAAN,MAKANAN,2014,587378.0,587378.0,0
PAPUA BARAT,PERKOTAAN,MAKANAN,2015,593203.0,593203.0,0
PAPUA BARAT,PERKOTAAN,MAKANAN,2016,578480.0,578480.0,0
PAPUA BARAT,PERKOTAAN,MAKANAN,2017,625250.0,625250.0,0
PAPUA BARAT,PERKOTAAN,MAKANAN,2018,688191.0,688191.0,1
PAPUA BARAT,PERKOTAAN,MAKANAN,2019,734698.0,734698.0,1
PAPUA BARAT,PERKOTAAN,MAKANAN,2020,757592.0,757592.0,1
PAPUA BARAT,PERKOTAAN,MAKANAN,2021,767908.0,767908.0,1
PAPUA BARAT,PERKOTAAN,MAKANAN,2022,761378.0,761378.0,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2007,223745.0,223745.0,0
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2008,249604.0,249604.0,0
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2009,350537.0,350537.0,0
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2010,434326.0,434326.0,0
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2011,605640.0,605640.0,0
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2012,601530.0,601530.0,0
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2013,672030.0,672030.0,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2014,783891.0,783891.0,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2015,676879.0,676879.0,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2016,725085.0,725085.0,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2017,814450.0,814450.0,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2018,819391.0,819391.0,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2019,872356.0,872356.0,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2020,880007.0,880007.0,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2021,969587.0,969587.0,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2022,883993.0,883993.0,1
PAPUA BARAT,PERKOTAAN,TOTAL,2007,473167.0,473167.0,0
PAPUA BARAT,PERKOTAAN,TOTAL,2008,530625.0,530625.0,0
PAPUA BARAT,PERKOTAAN,TOTAL,2009,715711.0,715711.0,1
PAPUA BARAT,PERKOTAAN,TOTAL,2010,841111.0,841111.0,1
PAPUA BARAT,PERKOTAAN,TOTAL,2011,1083269.0,1083269.0,1
PAPUA BARAT,PERKOTAAN,TOTAL,2012,1112825.0,1112825.0,1
PAPUA BARAT,PERKOTAAN,TOTAL,2013,1251251.0,1251251.0,1
PAPUA BARAT,PERKOTAAN,TOTAL,2014,1371269.0,1371269.0,1
PAPUA BARAT,PERKOTAAN,TOTAL,2015,1270082.0,1270082.0,1
PAPUA BARAT,PERKOTAAN,TOTAL,2016,1303565.0,1303565.0,1
PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2011,367893.0,367893.0,0
PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2012,354867.0,354867.0,0
